product_id,category,price,base_price,amount,status,region,priority,old_name,user_id,order_date
P0590,Sports,3247.05,2751.74,469.98,Processing,North,High,Item_590,53829,2025-06-28
P0591,Books,2140.96,1814.37,8691.53,Pending,North,Low,Item_591,60133,2025-01-28
P0592,Clothing,2669.48,2262.27,3261.23,Pending,East,Low,Item_592,30079,2025-01-26
P0593,Books,4858.10,4117.03,7553.12,Completed,South,Medium,Item_593,61684,2025-03-17
P0594,Furniture,1747.22,1480.69,4810.96,Completed,West,Medium,Item_594,75774,2025-08-11
P0595,Furniture,3833.96,3249.12,4861.13,Pending,West,Medium,Item_595,35703,2025-10-15
P0596,Sports,4985.69,4225.16,5290.05,Pending,North,Medium,Item_596,52390,2025-12-17
P0597,Sports,539.01,456.79,6750.3,Processing,East,Medium,Item_597,55157,2025-11-01
P0598,Electronics,3871.44,3280.88,1775.63,Cancelled,West,Low,Item_598,15882,2025-04-30
P0599,Furniture,3458.26,2930.73,1644.31,Completed,North,Low,Item_599,91396,2025-03-17
P0600,Clothing,167.29,141.77,6968.57,Completed,East,Medium,Item_600,53499,2025-04-18
P0601,Sports,1138.19,964.57,5509.6,Cancelled,West,Low,Item_601,28526,2025-12-22
P0602,Electronics,1945.37,1648.62,9069.8,Completed,East,High,Item_602,36305,2025-12-23
P0603,Sports,1429.28,1211.25,4703.11,Completed,North,Medium,Item_603,96898,2025-12-04
P0604,Clothing,4334.98,3673.71,288.88,Processing,South,Medium,Item_604,23055,2025-06-11
P0605,Books,4347.19,3684.06,5362.45,Pending,South,Low,Item_605,83490,2025-12-31
P0606,Electronics,294.79,249.82,9230.47,Cancelled,East,Medium,Item_606,30578,2025-01-10
P0607,Clothing,3453.13,2926.38,3618.24,Cancelled,South,Low,Item_607,18127,2025-11-17
P0608,Clothing,4405.52,3733.49,8914.98,Completed,East,High,Item_608,61491,2025-12-03
P0609,Furniture,530.20,449.32,3883.85,Pending,West,High,Item_609,65897,2025-06-09
P0610,Sports,1713.50,1452.12,5468.11,Pending,South,Low,Item_610,36517,2025-03-12
P0611,Clothing,3473.81,2943.91,8996.57,Pending,West,High,Item_611,84035,2025-03-22
P0612,Clothing,432.29,366.35,5376.32,Completed,South,Medium,Item_612,29073,2025-01-16
P0613,Clothing,4412.65,3739.53,4199,Processing,East,Medium,Item_613,93472,2025-05-21
P0614,Furniture,3917.63,3320.03,1157.04,Pending,North,Low,Item_614,89377,2025-10-18
P0615,Sports,1231.47,1043.62,2398.61,Completed,East,High,Item_615,72469,2025-03-10
P0616,Sports,4246.08,3598.37,4740.76,Cancelled,South,Medium,Item_616,28024,2025-03-25
P0617,Furniture,1208.74,1024.36,4145.03,Completed,East,Medium,Item_617,97993,2025-04-14
P0618,Furniture,424.07,359.38,9278.32,Processing,West,Low,Item_618,69971,2025-05-07
P0619,Books,2083.85,1765.97,514.08,Processing,East,Medium,Item_619,84964,2025-11-01
P0620,Sports,2673.63,2265.79,8770.25,Completed,North,Medium,Item_620,15559,2025-05-06
P0621,Sports,2735.56,2318.27,9839.92,Completed,West,Low,Item_621,16461,2025-04-08
P0622,Clothing,2253.81,1910.01,8855.54,Cancelled,West,High,Item_622,90364,2025-01-28
P0623,Sports,4528.01,3837.3,4689.43,Processing,North,Low,Item_623,33562,2025-10-27
P0624,Sports,763.00,646.61,4194.24,Processing,North,High,Item_624,36467,2025-08-21
P0625,Electronics,1325.40,1123.22,6948,Pending,North,High,Item_625,68903,2025-11-21
P0626,Clothing,518.00,438.98,7102.06,Pending,West,Low,Item_626,32398,2025-06-21
P0627,Sports,4369.40,3702.88,8640.46,Pending,South,High,Item_627,16725,2025-08-03
P0628,Clothing,1616.64,1370.03,7709.44,Processing,East,Low,Item_628,27245,2025-04-14
P0629,Electronics,3150.55,2669.96,2605.8,Processing,West,Medium,Item_629,10753,2025-11-08
P0630,Books,1265.60,1072.54,5929.74,Processing,West,Medium,Item_630,88802,2025-11-04
P0631,Electronics,1299.09,1100.92,5518.68,Pending,North,High,Item_631,95626,2025-06-28
P0632,Electronics,812.33,688.42,421.08,Cancelled,East,High,Item_632,,2025-08-02
P0633,Furniture,890.54,754.69,2915.37,Pending,West,Low,Item_633,14697,2025-02-17
P0634,Clothing,1681.83,1425.28,8985.54,Completed,West,Low,Item_634,71710,2025-03-10
P0635,Electronics,3503.64,2969.19,2816.74,Processing,South,Low,Item_635,17626,2025-02-25
P0636,Sports,3675.67,3114.97,6326.89,Completed,West,Low,Item_636,47642,2025-08-07
P0637,Sports,4254.21,3605.26,2670.63,Cancelled,South,Low,Item_637,78118,2025-11-20
P0638,Books,2513.27,2129.89,1881.08,Pending,East,High,Item_638,,2025-01-13
P0639,Books,3164.76,2682,1267.46,Pending,West,Medium,Item_639,,2025-06-29
P0640,Sports,4049.61,3431.87,2202.15,Pending,East,Medium,Item_640,50340,2025-06-03
P0641,Sports,2794.97,2368.62,7693.62,Completed,East,Medium,Item_641,84569,2025-11-12
P0642,Electronics,4177.01,3539.84,2020.75,Cancelled,West,Medium,Item_642,94626,2025-03-11
P0643,Books,861.39,729.99,4660.12,Cancelled,West,Medium,Item_643,17342,2025-09-24
P0644,Clothing,2868.22,2430.69,6814.16,Completed,South,Low,Item_644,56346,2025-02-03
P0645,Furniture,1474.25,1249.36,408.61,Processing,South,Low,Item_645,34560,2025-11-01
P0646,Electronics,4336.51,3675.01,7540.25,Cancelled,North,Medium,Item_646,75149,2025-05-02
P0647,Clothing,2314.34,1961.31,9512.19,Pending,East,High,Item_647,14901,2025-04-14
P0648,Electronics,2274.49,1927.53,346.85,Processing,South,High,Item_648,73369,2025-09-26
P0649,Clothing,3900.11,3305.18,1518.62,Completed,South,High,Item_649,70210,2025-07-18
P0650,Sports,667.60,565.76,3178.72,Completed,North,Medium,Item_650,16047,2025-02-22
P0651,Sports,3854.28,3266.34,7480.99,Completed,East,Low,Item_651,52058,2025-04-13
P0652,Furniture,1504.18,1274.73,5369.53,Processing,North,Medium,Item_652,45866,2025-02-28
P0653,Electronics,4795.66,4064.12,5640.3,Completed,South,Low,Item_653,51744,2025-05-19
P0654,Furniture,4722.06,4001.75,8059.63,Pending,South,High,Item_654,54399,2025-10-04
P0655,Books,348.56,295.39,387.03,Completed,North,Medium,Item_655,65897,2025-07-20
P0656,Furniture,3552.92,3010.95,8923.63,Processing,East,Medium,Item_656,35971,2026-01-01
P0657,Sports,484.87,410.91,9235.56,Processing,South,High,Item_657,71377,2025-02-19
P0658,Books,1620.92,1373.66,6479.74,Processing,West,High,Item_658,28837,2025-11-12
P0659,Clothing,4573.02,3875.44,3981.56,Cancelled,East,Medium,Item_659,18567,2025-09-01
P0660,Electronics,1822.06,1544.12,4666.29,Pending,East,Medium,Item_660,26697,2025-09-18
P0661,Electronics,2087.86,1769.37,7171.3,Completed,East,Low,Item_661,49599,2025-09-30
P0662,Books,2064.00,1749.15,4193.07,Pending,South,Medium,Item_662,54658,2025-04-17
P0663,Sports,2212.63,1875.11,9804.03,Cancelled,South,High,Item_663,20209,2025-12-31
P0664,Sports,4200.07,3559.38,1231.8,Processing,East,Low,Item_664,68355,2025-04-01
P0665,Clothing,4783.83,4054.09,789.12,Completed,West,Medium,Item_665,96529,2025-02-01
P0666,Electronics,1166.30,988.39,1475.28,Completed,South,Low,Item_666,79632,2025-05-30
P0667,Books,3116.30,2640.93,4526.88,Pending,East,Medium,Item_667,99071,2025-06-05
P0668,Books,3617.18,3065.41,9159.67,Completed,North,Low,Item_668,62978,2025-03-07
P0669,Clothing,405.81,343.91,9020.65,Completed,North,Low,Item_669,57086,2025-02-26
P0670,Clothing,4341.83,3679.52,2428.89,Processing,East,Low,Item_670,60012,2025-08-11
P0671,Sports,1134.96,961.83,1816.76,Pending,South,Low,Item_671,57223,2025-08-02
P0672,Furniture,1513.51,1282.64,8740.08,Pending,South,High,Item_672,12058,2025-03-15
P0673,Books,3323.84,2816.81,9752.25,Pending,North,High,Item_673,64507,2025-08-22
P0674,Sports,4658.52,3947.9,6270.16,Processing,West,Low,Item_674,60425,2025-07-01
P0675,Furniture,1010.38,856.25,6085.28,Processing,South,Low,Item_675,63849,2025-10-07
P0676,Sports,1898.15,1608.6,9784.51,Processing,East,High,Item_676,20494,2025-03-14
P0677,Sports,4919.54,4169.1,9838.32,Cancelled,West,Low,Item_677,89963,2025-02-15
P0678,Furniture,2415.01,2046.62,7442.69,Completed,East,Low,Item_678,55029,2025-10-01
P0679,Electronics,2397.46,2031.75,5175.36,Processing,East,Medium,Item_679,48616,2025-05-29
P0680,Furniture,273.10,231.44,9236.36,Cancelled,East,High,Item_680,85778,2025-03-28
P0681,Sports,352.94,299.1,9904.61,Completed,East,Medium,Item_681,76269,2025-02-09
P0682,Clothing,1335.05,1131.4,6196.4,Cancelled,East,High,Item_682,89144,2025-03-31
P0683,Sports,3720.94,3153.34,6625.64,Cancelled,South,Medium,Item_683,40958,2025-09-06
P0684,Furniture,4016.92,3404.17,8633.94,Cancelled,North,High,Item_684,30204,2025-09-11
P0685,Books,3874.80,3283.73,2455.68,Processing,South,High,Item_685,55229,2025-01-28
P0686,Clothing,3801.87,3221.92,1248.34,Pending,West,Medium,Item_686,72425,2025-09-30
P0687,Furniture,1961.02,1661.88,7085.52,Processing,East,High,Item_687,66981,2025-01-07
P0688,Clothing,4643.39,3935.08,4543.32,Cancelled,North,High,Item_688,93548,2025-07-01
P0689,Books,3091.38,2619.81,6555.45,Cancelled,East,Medium,Item_689,22881,2025-05-11
P0690,Sports,2016.65,1709.03,7754.2,Pending,South,Low,Item_690,33582,2025-06-10
P0691,Sports,151.83,128.67,183.91,Completed,North,Medium,Item_691,23619,2025-12-17
P0692,Books,1822.43,1544.43,7279.98,Cancelled,South,High,Item_692,,2025-02-17
P0693,Electronics,4698.68,3981.93,6600.39,Pending,North,Low,Item_693,21322,2025-11-06
P0694,Furniture,1942.20,1645.93,7662.19,Pending,North,Low,Item_694,48609,2025-08-28
P0695,Electronics,3230.02,2737.31,9234.68,Cancelled,West,Low,Item_695,52389,2025-05-12
P0696,Furniture,3925.58,3326.76,2845.15,Completed,West,Medium,Item_696,17872,2025-05-13
P0697,Clothing,971.85,823.6,787.04,Pending,West,High,Item_697,24212,2025-03-15
P0698,Sports,3866.67,3276.84,2262.03,Completed,West,Low,Item_698,14569,2025-02-07
P0699,Electronics,2899.59,2457.28,2580.9,Processing,North,Medium,Item_699,93930,2025-01-01
P0700,Electronics,3356.57,2844.55,2737.72,Cancelled,West,Low,Item_700,,2025-12-29
P0701,Books,2442.88,2070.24,4098.74,Completed,South,High,Item_701,73185,2025-03-04
P0702,Sports,2722.99,2307.62,9916.85,Cancelled,East,Medium,Item_702,94813,2025-02-16
P0703,Clothing,2719.67,2304.81,9613.16,Completed,West,Medium,Item_703,33149,2025-10-11
P0704,Electronics,4840.81,4102.38,6641.27,Cancelled,West,High,Item_704,57089,2025-09-07
P0705,Electronics,4437.55,3760.64,4436.04,Pending,South,High,Item_705,87718,2025-05-03
P0706,Books,2004.96,1699.12,7948.12,Cancelled,West,Low,Item_706,68891,2025-01-09
P0707,Electronics,1762.50,1493.64,3443.41,Completed,West,High,Item_707,95701,2025-12-08
P0708,Sports,2346.01,1988.14,6812.97,Pending,South,High,Item_708,,2025-03-14
P0709,Books,3303.77,2799.81,4765.07,Completed,South,Low,Item_709,11882,2025-03-30
P0710,Electronics,4532.85,3841.4,8225.32,Completed,West,Low,Item_710,87469,2025-02-02
P0711,Electronics,659.48,558.88,5990.28,Pending,North,High,Item_711,98918,2025-07-25
P0712,Clothing,691.93,586.38,6872.47,Pending,East,High,Item_712,87736,2025-03-30
P0713,Clothing,409.79,347.28,2811.54,Processing,South,Low,Item_713,31627,2025-08-13
P0714,Furniture,4635.81,3928.65,502.92,Completed,West,High,Item_714,,2025-09-07
P0715,Electronics,131.11,111.11,1876.19,Completed,East,Medium,Item_715,72391,2025-12-21
P0716,Furniture,1110.19,940.84,6434.27,Processing,West,High,Item_716,90024,2025-12-21
P0717,Electronics,3021.73,2560.79,7200.27,Completed,East,Medium,Item_717,83100,2025-05-01
P0718,Furniture,675.79,572.7,5348.97,Completed,East,Low,Item_718,70845,2025-11-17
P0719,Furniture,1454.49,1232.62,2017.82,Pending,West,Medium,Item_719,97836,2025-01-23
P0720,Electronics,3259.82,2762.56,2922.14,Processing,East,Medium,Item_720,69394,2025-01-23
P0721,Electronics,3728.04,3159.36,9256.13,Pending,South,High,Item_721,25212,2025-02-06
P0722,Furniture,3634.88,3080.41,5967.8,Cancelled,West,High,Item_722,52688,2025-04-28
P0723,Electronics,1698.05,1439.03,1070.83,Processing,South,Medium,Item_723,19637,2025-08-30
P0724,Sports,2473.60,2096.27,8915.84,Pending,South,Low,Item_724,60768,2025-07-11
P0725,Furniture,2342.93,1985.53,2022.13,Cancelled,East,High,Item_725,14206,2025-12-21
P0726,Sports,392.29,332.45,1451.36,Processing,West,Medium,Item_726,55033,2025-04-23
P0727,Clothing,3057.82,2591.37,7916.51,Pending,South,High,Item_727,78389,2025-09-08
P0728,Furniture,2998.75,2541.31,8386.19,Cancelled,North,Low,Item_728,42329,2025-05-07
P0729,Clothing,2227.82,1887.98,2301.83,Pending,North,Medium,Item_729,15250,2025-08-29
P0730,Sports,264.74,224.36,5358.11,Processing,North,Medium,Item_730,20890,2025-10-13
P0731,Electronics,3496.48,2963.12,4125.52,Pending,South,Medium,Item_731,94887,2025-02-16
P0732,Electronics,2450.94,2077.07,3117.88,Processing,North,Medium,Item_732,28169,2025-12-27
P0733,Books,1006.23,852.74,8728.36,Processing,North,Low,Item_733,53634,2025-09-29
P0734,Electronics,1553.29,1316.35,7553.59,Pending,North,Low,Item_734,17184,2025-09-21
P0735,Clothing,4451.09,3772.11,1198.57,Cancelled,West,Low,Item_735,,2025-07-07
P0736,Furniture,3276.05,2776.31,7078.25,Pending,South,Medium,Item_736,24884,2025-11-29
P0737,Books,3713.16,3146.75,7547.54,Pending,South,Medium,Item_737,45043,2025-09-15
P0738,Books,1458.01,1235.6,727.35,Cancelled,West,Medium,Item_738,26083,2025-08-29
P0739,Sports,3423.71,2901.45,5375.27,Cancelled,West,Low,Item_739,98251,2025-12-21
P0740,Electronics,1022.93,866.89,8851.39,Completed,North,Medium,Item_740,47797,2025-02-09
P0741,Electronics,907.35,768.94,1209.04,Pending,West,High,Item_741,78247,2025-11-18
P0742,Electronics,1536.53,1302.14,9698.79,Pending,West,Medium,Item_742,94500,2025-01-11
P0743,Clothing,1026.40,869.83,318.16,Pending,East,Medium,Item_743,95951,2025-11-27
P0744,Clothing,2482.13,2103.5,6691.97,Processing,West,Medium,Item_744,50172,2025-03-29
P0745,Clothing,1211.23,1026.47,3781.83,Cancelled,North,High,Item_745,69759,2025-03-27
P0746,Sports,4628.25,3922.25,7146.94,Cancelled,South,High,Item_746,97340,2025-03-20
P0747,Furniture,1265.74,1072.66,507.4,Cancelled,South,Medium,Item_747,34182,2025-04-16
P0748,Sports,3564.96,3021.15,6688.98,Cancelled,South,Medium,Item_748,31311,2025-10-01
P0749,Clothing,695.30,589.24,346.76,Processing,South,Medium,Item_749,30454,2025-01-03
P0750,Sports,4880.45,4135.97,3379.68,Cancelled,West,Medium,Item_750,85199,2025-12-08
P0751,Furniture,4017.92,3405.02,7312.58,Processing,East,Low,Item_751,72781,2025-01-21
P0752,Furniture,3422.24,2900.2,1257.07,Completed,West,Low,Item_752,68454,2025-07-02
P0753,Electronics,1699.20,1440,6120.7,Pending,South,Medium,Item_753,20956,2025-10-03
P0754,Books,3417.61,2896.28,9580.47,Processing,South,Medium,Item_754,89308,2025-09-19
P0755,Electronics,4551.39,3857.11,3674.54,Pending,West,Medium,Item_755,11597,2025-05-26
P0756,Clothing,1821.64,1543.76,9777.48,Completed,South,Low,Item_756,64474,2025-08-15
P0757,Clothing,902.57,764.89,7307.21,Processing,West,High,Item_757,88372,2025-02-14
P0758,Furniture,1118.14,947.58,4798.67,Cancelled,North,Low,Item_758,21593,2025-01-04
P0759,Books,3230.15,2737.42,2805.96,Pending,West,Low,Item_759,27947,2025-04-13
P0760,Furniture,4178.19,3540.84,2965.69,Processing,North,Medium,Item_760,49834,2025-09-10
P0761,Sports,3725.29,3157.03,2322.75,Completed,South,Medium,Item_761,93958,2025-11-22
P0762,Books,708.47,600.4,6692.54,Cancelled,West,High,Item_762,94513,2025-05-06
P0763,Electronics,684.84,580.37,2844.45,Completed,East,Low,Item_763,67156,2025-05-13
P0764,Books,4873.87,4130.4,8200.98,Cancelled,North,Medium,Item_764,17669,2025-03-16
P0765,Clothing,2359.12,1999.25,6963.5,Cancelled,South,High,Item_765,64986,2025-11-22
P0766,Clothing,338.70,287.03,2987.47,Completed,South,Low,Item_766,22387,2025-11-03
P0767,Furniture,2764.19,2342.53,8737.19,Cancelled,East,Low,Item_767,57516,2025-02-19
P0768,Sports,2942.23,2493.42,8250.82,Completed,South,Low,Item_768,73556,2025-07-30
P0769,Clothing,4612.45,3908.86,1713.99,Pending,South,Low,Item_769,34696,2025-10-14
P0770,Sports,3479.30,2948.56,9529.7,Completed,West,Medium,Item_770,25278,2025-03-09
P0771,Electronics,2449.64,2075.97,3184.58,Cancelled,South,Medium,Item_771,88335,2025-09-25
P0772,Clothing,943.82,799.85,3116.37,Completed,South,High,Item_772,28659,2025-12-19
P0773,Furniture,1606.40,1361.36,2177.43,Completed,West,Low,Item_773,24643,2025-02-09
P0774,Electronics,3895.99,3301.69,7597.61,Completed,South,High,Item_774,,2025-12-04
P0775,Sports,3006.56,2547.93,4743.92,Cancelled,North,High,Item_775,11346,2025-02-19
P0776,Electronics,4608.48,3905.49,2133.47,Pending,South,Low,Item_776,21898,2025-03-16
P0777,Clothing,4749.08,4024.64,3543.58,Pending,South,Low,Item_777,22989,2025-10-24
P0778,Electronics,2691.31,2280.77,7186.54,Cancelled,South,Low,Item_778,,2025-02-20
P0779,Furniture,4610.34,3907.07,8527.84,Processing,East,Low,Item_779,67627,2025-12-11
P0780,Electronics,986.16,835.73,3612.74,Processing,West,High,Item_780,63422,2025-02-27
P0781,Clothing,705.72,598.07,1192.13,Pending,West,Medium,Item_781,83024,2025-01-21
P0782,Electronics,1707.77,1447.26,1245.65,Cancelled,West,Low,Item_782,68190,2025-04-26
P0783,Sports,2095.68,1776,9851.13,Processing,South,High,Item_783,72347,2025-12-14
P0784,Clothing,978.56,829.29,9987.36,Processing,North,Medium,Item_784,96317,2025-12-13
P0785,Electronics,684.17,579.81,4008.63,Completed,South,High,Item_785,36094,2025-06-23
P0786,Furniture,3015.31,2555.35,9907.55,Completed,South,Medium,Item_786,46505,2026-01-01
P0787,Sports,3008.88,2549.9,7587.4,Processing,East,Medium,Item_787,63011,2025-09-06
P0788,Sports,1466.56,1242.85,7703.2,Completed,North,Medium,Item_788,40254,2025-11-18
P0789,Furniture,245.65,208.18,7404.2,Completed,West,Low,Item_789,,2025-04-02
P0790,Books,3062.46,2595.31,3336.86,Cancelled,North,High,Item_790,78150,2025-09-10
P0791,Books,1089.47,923.28,6654.72,Processing,East,Low,Item_791,80848,2025-10-07
P0792,Electronics,4767.64,4040.37,412.83,Processing,North,Medium,Item_792,59327,2025-08-15
P0793,Books,276.31,234.16,1851,Cancelled,South,Medium,Item_793,50954,2025-07-19
P0794,Books,3843.65,3257.33,5731.67,Processing,West,Medium,Item_794,30487,2025-09-17
P0795,Electronics,2017.79,1709.99,4997.44,Processing,East,Medium,Item_795,13689,2025-10-30
P0796,Electronics,728.17,617.09,3727.46,Completed,East,Medium,Item_796,55238,2025-07-02
P0797,Books,1821.22,1543.41,6646.28,Pending,South,Low,Item_797,21133,2025-12-19
P0798,Electronics,4357.81,3693.06,1233.27,Pending,North,Low,Item_798,70412,2025-12-03
P0799,Books,2883.44,2443.59,9023.96,Cancelled,North,Low,Item_799,12914,2025-06-12
P0800,Books,2894.73,2453.16,3291.97,Completed,West,High,Item_800,36988,2025-06-22
P0801,Books,2563.57,2172.52,7672.55,Cancelled,South,Low,Item_801,67146,2025-04-14
P0802,Books,3213.68,2723.46,9743.66,Completed,South,Medium,Item_802,48970,2025-10-21
P0803,Books,4042.55,3425.89,6283.27,Completed,North,Low,Item_803,18817,2025-10-18
P0804,Sports,2428.81,2058.31,2176.42,Completed,East,Low,Item_804,66742,2025-12-06
P0805,Sports,1635.43,1385.96,4201.71,Cancelled,West,Low,Item_805,33671,2025-01-10
P0806,Sports,4327.28,3667.19,5810.75,Pending,West,Medium,Item_806,79824,2025-11-11
P0807,Books,4679.72,3965.86,7293.49,Completed,South,Medium,Item_807,41506,2025-03-19
P0808,Clothing,4236.20,3590,4161.58,Completed,South,Medium,Item_808,47623,2025-11-27
P0809,Furniture,1356.59,1149.65,6052.2,Processing,South,High,Item_809,13631,2025-05-06
P0810,Clothing,2374.38,2012.19,5642.27,Processing,West,Low,Item_810,36475,2025-03-23
P0811,Clothing,768.51,651.28,2658.13,Cancelled,South,Low,Item_811,73680,2025-01-11
P0812,Electronics,4311.96,3654.2,930.9,Cancelled,North,Medium,Item_812,98037,2025-12-03
P0813,Electronics,2044.79,1732.87,8414.12,Pending,South,High,Item_813,75568,2025-03-03
P0814,Sports,3354.66,2842.93,5846.16,Cancelled,West,High,Item_814,26027,2025-06-10
P0815,Clothing,4178.44,3541.05,7398.64,Pending,West,High,Item_815,32957,2025-04-20
P0816,Clothing,2253.43,1909.69,2617.63,Completed,West,Low,Item_816,24806,2025-06-12
P0817,Sports,2176.53,1844.52,6859.11,Cancelled,South,Medium,Item_817,58200,2025-06-07
P0818,Electronics,3262.45,2764.79,9061.77,Completed,North,Low,Item_818,98027,2025-05-03
P0819,Clothing,2808.37,2379.97,3161.76,Cancelled,North,Low,Item_819,67986,2025-07-18
P0820,Electronics,4557.97,3862.69,3990.46,Cancelled,East,High,Item_820,40862,2025-06-02
P0821,Furniture,4311.14,3653.51,1686.25,Processing,East,Low,Item_821,14440,2025-05-21
P0822,Electronics,4133.67,3503.11,9410.9,Processing,West,Medium,Item_822,23159,2025-03-24
P0823,Clothing,2581.04,2187.32,3583.38,Cancelled,West,Low,Item_823,,2025-01-27
P0824,Furniture,3187.77,2701.5,7931.09,Pending,North,Medium,Item_824,50048,2025-06-10
P0825,Sports,502.94,426.22,1662.44,Pending,West,Medium,Item_825,27499,2025-05-14
P0826,Furniture,3468.59,2939.48,8285.01,Cancelled,South,High,Item_826,33840,2025-07-21
P0827,Books,4729.31,4007.89,8854.98,Pending,North,High,Item_827,94817,2025-11-10
P0828,Furniture,4543.54,3850.46,9743.86,Pending,East,Low,Item_828,16525,2025-07-25
P0829,Sports,2201.63,1865.79,2675.56,Completed,East,High,Item_829,25381,2025-01-08
P0830,Sports,2232.28,1891.76,9207.89,Processing,West,High,Item_830,36626,2025-04-08
P0831,Clothing,1511.01,1280.52,4992.26,Pending,West,High,Item_831,47089,2025-12-13
P0832,Furniture,2149.82,1821.88,4144.39,Pending,North,Medium,Item_832,40865,2025-11-13
P0833,Books,4545.91,3852.47,3759.41,Processing,North,High,Item_833,52368,2025-12-21
P0834,Books,3465.58,2936.93,7162.03,Processing,East,High,Item_834,17700,2025-01-27
P0835,Clothing,4662.22,3951.03,4762.23,Cancelled,North,High,Item_835,91219,2025-07-15
P0836,Clothing,4889.87,4143.96,6745.49,Pending,North,Low,Item_836,32264,2025-09-15
P0837,Books,4658.60,3947.97,8791.18,Pending,North,Medium,Item_837,66744,2025-03-14
P0838,Clothing,672.53,569.94,537.21,Pending,West,Medium,Item_838,66372,2025-05-25
P0839,Clothing,3103.36,2629.97,7639.48,Cancelled,East,Medium,Item_839,51358,2025-09-09
P0840,Furniture,2822.81,2392.21,9236.24,Processing,North,High,Item_840,40128,2025-04-04
P0841,Electronics,2404.21,2037.47,1719.19,Processing,West,High,Item_841,74868,2025-01-21
P0842,Books,1846.95,1565.21,7119.39,Processing,West,Medium,Item_842,29405,2025-03-05
P0843,Clothing,558.53,473.33,8694.91,Pending,South,Low,Item_843,45755,2025-10-16
P0844,Sports,1140.74,966.73,9980.25,Completed,South,Medium,Item_844,42264,2025-09-13
P0845,Electronics,4448.10,3769.58,357.03,Completed,West,Medium,Item_845,23902,2025-06-15
P0846,Furniture,241.49,204.65,4656.31,Processing,West,Low,Item_846,87883,2025-12-03
P0847,Electronics,1714.19,1452.7,534.09,Processing,East,Low,Item_847,84600,2025-03-08
P0848,Furniture,4330.07,3669.55,8035.42,Cancelled,East,High,Item_848,81716,2025-11-05
P0849,Books,553.50,469.07,2626.12,Pending,West,High,Item_849,,2025-04-17
P0850,Furniture,2003.66,1698.02,4083.72,Pending,North,Medium,Item_850,66670,2025-06-08
P0851,Sports,743.30,629.92,6688.65,Cancelled,South,Medium,Item_851,60867,2025-09-01
P0852,Clothing,2858.98,2422.86,4288.4,Processing,East,Low,Item_852,92665,2025-08-07
P0853,Electronics,298.15,252.67,3483.27,Processing,South,Low,Item_853,30325,2025-09-11
P0854,Sports,3184.84,2699.02,5294.31,Cancelled,West,Medium,Item_854,72601,2025-06-03
P0855,Furniture,4922.51,4171.62,6874.71,Cancelled,South,Low,Item_855,84519,2025-01-25
P0856,Sports,475.01,402.55,546.44,Completed,West,Medium,Item_856,96619,2025-10-19
P0857,Clothing,1841.74,1560.8,5897.12,Completed,North,Low,Item_857,33534,2025-04-04
P0858,Books,321.77,272.69,4220.89,Cancelled,East,Low,Item_858,97852,2025-08-19
P0859,Sports,4058.39,3439.31,3479.21,Pending,South,High,Item_859,89174,2025-05-13
P0860,Electronics,2225.61,1886.11,277.36,Processing,North,High,Item_860,72537,2025-08-24
P0861,Books,4357.02,3692.39,9661.46,Processing,East,Low,Item_861,90837,2025-07-04
P0862,Books,4042.74,3426.05,967.59,Pending,North,High,Item_862,12082,2025-12-23
P0863,Furniture,4309.16,3651.83,2171.37,Pending,South,Medium,Item_863,80593,2025-04-08
P0864,Electronics,1574.50,1334.32,4687.91,Processing,West,High,Item_864,29978,2025-12-26
P0865,Books,4822.95,4087.25,4767.74,Processing,South,High,Item_865,61345,2025-01-27
P0866,Clothing,138.58,117.44,6341.06,Processing,West,Medium,Item_866,88097,2025-10-11
P0867,Clothing,281.38,238.46,4056.84,Processing,South,Low,Item_867,12492,2025-08-05
P0868,Sports,1647.67,1396.33,728.75,Processing,West,High,Item_868,94696,2025-06-27
P0869,Books,3517.82,2981.2,305.99,Cancelled,South,Medium,Item_869,40422,2025-09-17
P0870,Furniture,2979.53,2525.03,6881.24,Processing,South,Medium,Item_870,61166,2025-08-02
P0871,Clothing,4000.27,3390.06,8017.58,Pending,South,Medium,Item_871,21297,2025-12-08
P0872,Books,732.57,620.82,2074.89,Processing,North,Medium,Item_872,74713,2025-06-05
P0873,Furniture,1126.22,954.42,565.79,Completed,East,Medium,Item_873,30788,2025-03-31
P0874,Sports,256.65,217.5,730.29,Processing,North,Low,Item_874,83660,2025-04-25
P0875,Books,1363.33,1155.36,3469.21,Cancelled,North,Low,Item_875,29815,2025-12-20
P0876,Sports,3061.02,2594.08,1131.01,Completed,West,Medium,Item_876,24539,2025-02-24
P0877,Sports,3087.31,2616.36,8598.04,Completed,North,Low,Item_877,92565,2025-03-02
P0878,Furniture,4563.83,3867.65,1654.62,Cancelled,West,Low,Item_878,23014,2025-03-20
P0879,Clothing,1739.58,1474.22,1463.95,Pending,West,Medium,Item_879,10863,2025-05-06
P0880,Books,1772.47,1502.09,5099.73,Completed,East,Medium,Item_880,64396,2025-07-04
P0881,Furniture,842.89,714.31,7559.72,Processing,South,High,Item_881,64186,2025-07-29
P0882,Books,4764.02,4037.31,5209.94,Cancelled,North,Medium,Item_882,11303,2025-09-22
P0883,Electronics,515.41,436.79,3216.57,Pending,West,High,Item_883,14861,2025-12-05
