item_id,order_id,product_id,quantity,unit_price,discount_percent
3086,901646,5055,5,39836.13,19.86
3087,901611,5237,1,119817.45,14.98
3088,901712,5157,5,10677.82,42.42
3089,901057,5146,3,66808.88,13.43
3090,900435,5194,1,5621.88,8.59
3091,902100,5230,3,24348.69,54.81
3092,901432,5236,5,14596.22,18.95
3093,901975,5216,-2,24759.17,48.64
3094,901593,5060,3,55146.38,19.56
3095,900995,5284,4,64048.28,31.59
3096,902287,5264,2,36206.41,59.78
3097,902175,5199,3,30309.77,33.93
3098,901986,5041,4,72519.0,50.29
3099,900684,5040,1,100380.24,13.79
3100,900993,5058,2,117147.39,1.16
3101,900114,5153,3,1064.72,6.8
3102,901004,5040,3,100380.24,20.51
3103,900733,5169,4,119312.69,39.43
3104,900742,5007,1,11417.48,19.37
3105,900581,5273,4,10208.71,17.98
3106,901116,5132,3,67216.17,25.01
3107,900798,5107,4,114549.22,0.94
3108,900114,5170,4,1727.26,36.16
3109,900627,5120,4,5452.35,54.41
3110,900960,5153,5,1064.72,54.0
3111,900004,5123,5,10066.49,48.36
3112,902263,5072,4,37232.01,52.96
3113,901378,5286,4,82991.3,49.98
3114,900005,5155,5,78059.48,34.35
3115,900110,5064,4,35046.88,36.89
3116,900823,5183,4,8291.64,4.46
3117,900269,5119,5,19763.13,50.14
3118,900339,5144,-1,24135.92,19.12
3119,901152,5264,2,36206.41,3.32
3120,900230,5043,4,25756.79,16.48
3121,900373,5057,4,7303.42,48.52
3122,900287,5231,3,115351.23,26.22
3123,901544,5008,1,32565.72,35.13
3124,902485,5121,5,107893.28,59.69
3125,900892,5006,5,104831.05,38.56
3126,901173,5216,1,24759.17,9.48
3127,900429,5087,3,96717.04,15.51
3128,902003,5032,4,99919.93,13.53
3129,900210,5004,4,9286.56,45.98
3130,901029,5237,4,119817.45,25.54
3131,900806,5188,-2,82788.95,37.03
3132,901481,5292,4,75588.15,38.5
3133,900361,5096,2,85485.71,59.47
3134,901404,5174,2,44150.01,55.21
3135,900191,5294,2,63582.01,1.88
3136,900377,5283,2,54959.15,25.58
3137,901999,5246,-1,79025.97,39.73
3138,901956,5281,4,79665.06,16.82
3139,900283,5243,4,8603.58,27.45
3140,901092,5300,1,103005.86,6.0
3141,900632,5185,3,17196.52,52.61
3142,901763,5103,5,27052.85,57.24
3143,902237,5161,4,54756.46,33.23
3144,901472,5291,3,6031.69,42.18
3145,902169,5212,1,51907.75,3.89
3146,901864,5234,-3,31052.99,34.08
3147,900456,5255,1,108025.9,31.92
3148,901186,5003,2,83626.26,28.65
3149,902376,5298,4,53704.34,21.17
3150,902037,5239,2,9764.99,33.9
3151,901944,5110,4,39631.61,36.42
3152,901461,5146,3,66808.88,3.92
3153,902091,5257,3,26824.95,48.98
3154,900782,5038,3,47468.53,43.31
3155,900416,5268,4,29983.13,45.15
3156,901985,5152,4,79424.28,48.2
3157,901002,5008,4,32565.72,48.36
3158,901043,5192,2,75042.83,57.19
3159,902308,5097,5,26980.44,48.7
3160,900448,5131,1,24594.48,45.74
3161,900352,5297,5,57306.08,54.39
3162,900938,5094,3,34020.23,19.43
3163,900070,5135,1,15280.01,47.65
3164,901197,5142,1,94598.18,30.95
3165,901309,5175,2,63780.57,29.83
3166,901308,5010,3,23845.91,27.91
3167,901669,5091,2,80187.28,43.12
3168,900629,5161,5,54756.46,14.27
3169,900966,5086,2,94800.96,37.77
3170,900495,5297,3,57306.08,50.52
3171,900765,5146,2,66808.88,42.23
3172,901445,5186,4,61306.4,0.66
3173,901824,5299,1,92332.41,5.06
3174,901736,5217,4,118104.27,20.34
3175,900813,5162,2,25417.46,11.52
3176,900781,5223,5,71815.17,5.65
3177,900117,5043,1,25756.79,5.5
3178,901853,5251,2,39474.25,53.32
3179,902366,5125,1,30260.88,43.95
3180,900192,5162,4,25417.46,29.4
3181,902002,5206,4,66702.53,13.09
3182,902250,5253,5,94315.04,46.54
3183,901572,5170,4,1727.26,37.13
3184,901607,5106,5,3550.44,0.44
3185,900255,5274,1,74942.75,51.38
3186,901861,5233,2,28726.2,53.5
3187,901981,5003,3,83626.26,13.2
3188,900429,5144,3,24135.92,51.43
3189,901441,5185,5,17196.52,31.68
3190,900337,5237,3,119817.45,21.11
3191,902099,5073,3,111376.48,47.77
3192,902136,5060,-3,55146.38,7.37
3193,900571,5022,3,1440.28,48.98
3194,900294,5122,3,102996.42,54.37
3195,902210,5177,4,90645.31,14.92
3196,901056,5298,2,53704.34,57.55
3197,900229,5267,5,3632.67,13.16
3198,900782,5032,1,99919.93,59.35
3199,902203,5063,3,70810.15,43.22
3200,900591,5231,2,115351.23,11.89
3201,902475,5075,2,56785.86,43.16
3202,900302,5166,2,94554.28,16.86
3203,900835,5210,1,8721.3,18.53
3204,901195,5208,3,7426.61,46.21
3205,900963,5131,3,24594.48,44.05
3206,901019,5139,2,83090.05,9.57
3207,901059,5051,2,1235.66,20.78
3208,900138,5016,2,13287.02,17.12
3209,902196,5044,5,74370.27,28.68
3210,900706,5298,5,53704.34,38.56
3211,901362,5283,5,54959.15,40.57
3212,900362,5071,3,116581.73,3.48
3213,902288,5158,2,32988.73,3.42
3214,900566,5148,1,105897.4,21.25
3215,902441,5123,2,10066.49,49.22
3216,900808,5089,1,34755.83,26.14
3217,901966,5066,1,116953.98,37.56
3218,901315,5078,1,64351.16,52.96
3219,902327,5236,3,14596.22,52.9
3220,901377,5184,5,87592.35,23.56
3221,900072,5039,5,10588.75,50.19
3222,900241,5235,3,85451.26,7.21
3223,901393,5014,2,10581.79,39.1
3224,902153,5298,3,53704.34,17.19
3225,900117,5045,5,32630.52,15.97
3226,900790,5059,1,53810.88,55.07
3227,902031,5199,2,30309.77,36.18
3228,901211,5141,3,96027.46,55.21
3229,902103,5232,2,41278.25,37.04
3230,901049,5007,1,11417.48,7.73
3231,901106,5190,5,24845.29,30.3
3232,901844,5058,5,117147.39,39.14
3233,902199,5137,4,86344.61,49.11
3234,901458,5289,1,115051.33,53.77
3235,900844,5008,2,32565.72,35.27
3236,901154,5227,3,113815.27,7.41
3237,901719,5271,4,40342.53,59.37
3238,900334,5095,2,15883.76,0.06
3239,902066,5202,4,106411.67,59.48
3240,902025,5264,2,36206.41,10.47
3241,901854,5192,5,75042.83,32.87
3242,901533,5016,5,13287.02,11.14
3243,900816,5273,2,10208.71,18.76
3244,900221,5173,5,12716.76,32.87
3245,901492,5133,2,108501.12,2.8
3246,900772,5045,4,32630.52,5.53
3247,901537,5119,1,19763.13,22.43
3248,901170,5163,5,86042.99,47.93
3249,901785,5289,5,115051.33,41.35
3250,901685,5196,3,70102.22,21.37
3251,900818,5075,1,56785.86,35.81
3252,901836,5240,3,68484.84,37.46
3253,900602,5243,3,8603.58,32.16
3254,900248,5060,-2,55146.38,4.52
3255,900668,5274,5,74942.75,24.7
3256,902124,5169,3,119312.69,54.55
3257,901712,5073,4,111376.48,23.19
3258,900532,5053,4,12243.73,11.19
3259,900535,5028,5,75074.9,43.79
3260,900697,5289,5,115051.33,42.55
3261,902490,5238,5,90430.72,33.75
3262,901239,5240,-3,68484.84,9.87
3263,900096,5072,-1,37232.01,53.52
3264,902382,5023,2,94665.29,41.82
3265,901032,5289,5,115051.33,1.24
3266,901007,5050,2,114700.68,50.94
3267,900945,5005,2,112994.23,20.35
3268,901112,5155,1,78059.48,5.95
3269,901793,5211,1,67610.16,20.27
3270,900892,5063,4,70810.15,10.16
3271,901207,5183,4,8291.64,28.79
3272,902423,5076,5,74784.63,51.59
3273,901727,5269,1,108088.45,28.25
3274,901695,5224,3,4453.63,27.49
3275,900644,5180,5,30966.92,33.03
3276,902016,5289,3,115051.33,26.5
3277,900024,5117,2,2896.24,16.75
3278,901365,5170,1,1727.26,51.55
3279,901134,5276,2,22728.96,35.07
3280,901550,5096,2,85485.71,48.47
3281,900171,5060,1,55146.38,41.31
3282,902305,5116,4,90702.12,26.69
3283,901748,5201,3,45785.64,35.78
3284,901142,5267,2,3632.67,27.24
3285,900579,5258,3,61259.59,29.25
3286,900156,5223,4,71815.17,54.03
3287,901098,5240,4,68484.84,0.7
3288,901701,5033,5,76825.5,27.68
3289,900595,5239,2,9764.99,44.02
3290,901701,5042,3,72630.14,5.6
3291,900167,5049,2,106799.26,57.72
3292,901245,5146,2,66808.88,39.7
3293,900999,5013,2,6581.67,25.51
3294,900267,5094,5,34020.23,27.01
3295,901432,5294,5,63582.01,22.53
3296,901664,5054,2,107272.03,47.6
3297,901493,5263,2,76205.22,28.69
3298,901735,5285,4,2967.29,11.02
3299,900784,5235,3,85451.26,22.72
3300,900587,5062,5,110172.41,49.22
3301,902192,5196,3,70102.22,31.77
3302,902301,5023,1,94665.29,14.74
3303,900764,5087,4,96717.04,41.57
3304,901897,5100,2,55009.8,27.08
3305,900188,5255,3,108025.9,20.15
3306,900046,5011,1,15384.54,55.11
3307,901306,5102,1,96913.93,16.37
3308,902461,5182,4,77248.73,47.52
3309,901443,5174,1,44150.01,3.66
3310,901148,5215,4,15938.21,7.0
3311,902109,5290,1,86584.61,5.81
3312,900085,5148,5,105897.4,33.3
3313,901433,5045,5,32630.52,35.52
3314,902252,5178,2,14331.9,32.93
3315,900113,5263,2,76205.22,22.33
3316,902462,5229,3,74603.25,43.05
3317,902433,5104,3,27750.29,40.62
3318,901987,5205,2,56789.72,50.63
3319,900127,5230,2,24348.69,27.14
3320,900618,5248,3,21905.83,35.3
3321,900634,5203,5,107160.64,29.92
3322,902424,5018,2,61626.46,7.68
3323,901975,5070,5,20605.69,56.66
3324,900882,5157,3,10677.82,21.93
3325,902385,5181,2,25224.51,49.99
3326,900782,5189,2,103377.72,55.31
3327,901054,5003,4,83626.26,56.51
3328,902475,5049,4,106799.26,26.91
3329,900778,5244,1,63596.53,16.04
3330,901779,5071,2,116581.73,3.92
3331,900126,5167,2,11501.85,40.31
3332,901523,5032,4,99919.93,5.66
3333,902144,5162,2,25417.46,58.63
3334,901430,5128,3,19440.46,52.49
3335,901743,5048,-3,114931.19,49.28
3336,900649,5181,3,25224.51,7.09
3337,902413,5148,5,105897.4,19.27
3338,900613,5246,2,79025.97,3.08
3339,900161,5132,1,67216.17,31.39
3340,901448,5128,4,19440.46,46.23
3341,901462,5259,2,9473.59,48.07
3342,900197,5044,1,74370.27,53.69
3343,902110,5253,1,94315.04,4.36
3344,901878,5250,2,84169.66,19.4
3345,902072,5008,1,32565.72,49.82
3346,900978,5075,2,56785.86,44.39
3347,901975,5137,2,86344.61,32.36
3348,902085,5279,4,70408.01,48.23
3349,901277,5035,5,94529.4,58.16
3350,901476,5140,1,109096.85,10.27
3351,900417,5115,3,94859.99,2.44
3352,901520,5249,5,44047.24,36.26
3353,900750,5201,2,45785.64,5.79
3354,900183,5134,5,42647.71,12.22
3355,901352,5113,5,22911.17,0.52
3356,902052,5035,3,94529.4,6.73
3357,902326,5074,3,43510.7,36.12
3358,901411,5264,2,36206.41,47.86
3359,900933,5184,3,87592.35,28.92
3360,901870,5155,5,78059.48,36.69
3361,901690,5173,1,12716.76,41.57
3362,901337,5170,2,1727.26,1.39
3363,901820,5246,-3,79025.97,17.34
3364,901911,5167,4,11501.85,34.77
3365,900364,5269,2,108088.45,9.08
3366,900002,5136,5,70326.62,2.14
3367,900320,5051,5,1235.66,25.15
3368,900919,5285,1,2967.29,45.33
3369,900011,5035,2,94529.4,49.41
3370,900090,5055,2,39836.13,1.68
3371,901040,5276,5,22728.96,49.94
3372,900741,5181,5,25224.51,13.45
3373,901180,5145,4,48327.63,57.23
3374,901473,5002,1,4452.46,14.49
3375,902403,5047,4,5126.37,9.88
3376,900803,5188,2,82788.95,38.87
3377,901485,5171,4,106371.02,22.36
3378,900920,5142,1,94598.18,45.08
3379,902008,5281,5,79665.06,14.86
3380,900093,5027,4,93544.34,47.59
3381,902104,5233,5,28726.2,19.29
3382,902196,5076,5,74784.63,14.06
3383,901121,5187,4,12145.65,44.19
3384,901046,5005,1,112994.23,50.55
3385,901352,5031,3,83287.34,23.57
3386,900648,5178,1,14331.9,37.46
3387,901076,5128,2,19440.46,33.54
3388,901461,5289,5,115051.33,52.04
3389,901214,5086,1,94800.96,38.93
3390,901740,5153,1,1064.72,49.73
3391,902344,5064,2,35046.88,28.12
3392,901939,5095,3,15883.76,17.4
3393,900956,5027,2,93544.34,1.18
3394,901812,5266,4,71522.44,29.98
3395,901844,5032,2,99919.93,0.74
3396,900782,5107,3,114549.22,17.8
3397,902298,5225,4,36637.58,58.8
3398,901093,5110,1,39631.61,53.39
3399,901267,5108,4,13618.58,49.53
3400,902454,5068,1,41767.34,21.74
3401,902036,5007,3,11417.48,4.58
3402,901443,5275,5,87493.26,59.43
3403,901617,5232,3,41278.25,23.14
3404,901758,5043,4,25756.79,19.86
3405,900096,5020,2,92776.76,37.28
3406,901654,5153,2,1064.72,37.79
3407,901439,5077,3,107108.61,2.43
3408,902448,5230,5,24348.69,4.95
3409,901766,5190,2,24845.29,36.21
3410,900764,5147,3,56229.64,22.32
3411,901342,5209,3,53353.56,12.24
3412,902488,5057,4,7303.42,5.07
3413,901936,5015,2,119779.19,5.51
3414,901602,5028,1,75074.9,58.12
3415,900675,5280,2,56292.05,16.42
3416,901441,5249,3,44047.24,2.87
3417,902167,5151,5,3710.99,10.65
3418,902123,5203,1,107160.64,11.39
3419,901336,5004,3,9286.56,39.31
3420,900292,5209,1,53353.56,43.22
3421,901742,5111,2,69136.06,54.58
3422,902482,5168,5,78534.08,28.1
3423,900932,5279,5,70408.01,2.8
3424,900269,5185,5,17196.52,54.1
3425,902075,5052,2,54630.3,34.83
3426,900172,5104,4,27750.29,33.97
3427,902314,5021,3,97294.53,34.49
3428,902216,5194,-3,5621.88,38.07
3429,900421,5207,4,58272.74,32.88
3430,900565,5159,2,72830.3,49.2
3431,901051,5195,2,7009.9,59.63
3432,901677,5135,3,15280.01,7.64
3433,902204,5009,4,19808.61,34.69
3434,901261,5257,2,26824.95,24.61
3435,901791,5195,5,7009.9,49.78
3436,900654,5093,2,101983.54,28.83
3437,900507,5173,3,12716.76,42.77
3438,900761,5059,3,53810.88,50.89
3439,901595,5012,5,60290.29,17.7
3440,902016,5037,3,112000.42,22.32
3441,900079,5059,2,53810.88,9.96
3442,901590,5191,5,25183.26,34.52
3443,900615,5089,3,34755.83,14.28
3444,901272,5191,3,25183.26,40.51
3445,901346,5276,1,22728.96,54.08
3446,901712,5276,1,22728.96,32.06
3447,900807,5223,3,71815.17,10.21
3448,901244,5252,3,81400.9,45.28
3449,900498,5175,3,63780.57,17.43
3450,900679,5262,2,14189.52,12.73
3451,900979,5134,4,42647.71,39.79
3452,900725,5149,3,63562.75,14.89
3453,901532,5068,2,41767.34,50.81
3454,900873,5184,4,87592.35,27.53
3455,902003,5134,1,42647.71,34.08
3456,902030,5244,3,63596.53,36.32
3457,900791,5121,5,107893.28,49.52
3458,902481,5040,4,100380.24,42.02
3459,901008,5277,-3,50824.79,54.7
3460,902138,5280,2,56292.05,59.86
3461,901516,5148,3,105897.4,32.83
3462,900764,5135,4,15280.01,28.04
3463,901590,5248,4,21905.83,11.89
3464,901188,5058,3,117147.39,26.4
3465,900772,5192,-2,75042.83,24.79
3466,902190,5087,4,96717.04,24.8
3467,900271,5125,3,30260.88,23.63
3468,901326,5126,4,78811.18,28.25
3469,901034,5168,1,78534.08,54.65
3470,901168,5210,2,8721.3,5.06
3471,900335,5046,5,96884.71,31.79
3472,900335,5290,3,86584.61,7.47
3473,902389,5080,4,102191.83,27.29
3474,900122,5214,4,57360.37,45.09
3475,901353,5278,2,37468.84,49.68
3476,900392,5177,2,90645.31,38.16
3477,901643,5013,1,6581.67,17.87
3478,900737,5236,2,14596.22,57.48
3479,901286,5293,4,38571.51,0.31
3480,900021,5105,1,97076.08,25.97
3481,900753,5121,2,107893.28,35.71
3482,902326,5063,1,70810.15,38.2
3483,902276,5050,3,114700.68,51.51
3484,902038,5114,2,23425.82,11.77
3485,900965,5162,4,25417.46,29.04
3486,900480,5044,4,74370.27,5.42
3487,900948,5139,3,83090.05,36.25
3488,901033,5028,1,75074.9,45.62
3489,900538,5264,3,36206.41,13.35
3490,900287,5133,4,108501.12,55.84
3491,901518,5261,4,57882.25,2.33
3492,901021,5296,2,96452.73,46.02
3493,902490,5161,1,54756.46,52.55
3494,901871,5279,3,70408.01,51.39
3495,900424,5047,3,5126.37,34.84
3496,901979,5040,5,100380.24,12.3
3497,901891,5283,3,54959.15,41.89
3498,901046,5297,2,57306.08,3.89
3499,900762,5053,2,12243.73,52.65
3500,900020,5165,4,35309.95,55.26
3501,900036,5227,3,113815.27,36.1
3502,902393,5104,5,27750.29,35.61
3503,902076,5183,5,8291.64,55.34
3504,901834,5247,2,23243.3,38.25
3505,901942,5078,3,64351.16,34.93
3506,901961,5039,3,10588.75,52.11
3507,900375,5005,5,112994.23,49.84
3508,901836,5040,1,100380.24,16.94
3509,900557,5114,4,23425.82,32.69
3510,900934,5133,4,108501.12,23.49
3511,900451,5096,1,85485.71,7.0
3512,900265,5121,3,107893.28,20.13
3513,900085,5131,2,24594.48,37.04
3514,900658,5140,1,109096.85,15.66
3515,902446,5065,2,48996.44,23.67
3516,901059,5040,3,100380.24,55.22
3517,901644,5272,4,89740.5,24.45
3518,900058,5018,5,61626.46,51.51
3519,901599,5137,2,86344.61,17.72
3520,901293,5232,3,41278.25,21.89
3521,900619,5132,4,67216.17,40.46
3522,901791,5208,1,7426.61,37.22
3523,900354,5192,1,75042.83,51.07
3524,901634,5061,5,114364.12,52.59
3525,900749,5218,1,1453.94,7.81
3526,900314,5128,3,19440.46,55.46
3527,902026,5064,-3,35046.88,27.26
3528,902168,5181,5,25224.51,38.5
3529,900789,5105,1,97076.08,37.85
3530,901429,5275,-2,87493.26,41.99
3531,900810,5256,3,43257.45,38.22
3532,900123,5197,2,32308.96,43.14
3533,900179,5124,5,98656.03,54.11
3534,901385,5249,2,44047.24,10.71
3535,900549,5100,3,55009.8,42.07
3536,902364,5070,4,20605.69,23.8
3537,900355,5295,2,74905.25,35.8
3538,901481,5143,2,77786.21,3.78
3539,901865,5151,5,3710.99,22.13
3540,900143,5051,3,1235.66,27.02
3541,902128,5074,4,43510.7,39.53
3542,902128,5295,3,74905.25,3.75
3543,900240,5065,4,48996.44,35.26
3544,901795,5027,5,93544.34,45.29
3545,901920,5297,1,57306.08,54.16
3546,901936,5135,5,15280.01,46.09
3547,901039,5207,5,58272.74,39.29
3548,900767,5263,4,76205.22,16.17
3549,900360,5041,2,72519.0,11.21
3550,902417,5171,2,106371.02,3.16
3551,901652,5191,4,25183.26,2.71
3552,900652,5168,5,78534.08,23.26
3553,902239,5247,1,23243.3,29.33
3554,901260,5165,3,35309.95,57.82
3555,902391,5036,-2,70576.95,28.02
3556,901050,5058,3,117147.39,48.31
3557,902293,5180,3,30966.92,3.69
3558,901683,5189,1,103377.72,43.19
3559,901139,5071,4,116581.73,17.92
3560,901345,5187,2,12145.65,57.5
3561,901551,5004,2,9286.56,20.2
3562,902315,5079,4,43624.56,41.34
3563,901954,5164,4,51778.22,52.61
3564,901108,5252,2,81400.9,35.19
3565,902089,5230,1,24348.69,22.98
3566,900515,5123,2,10066.49,44.92
3567,901253,5074,5,43510.7,11.95
3568,900492,5152,1,79424.28,5.12
3569,900887,5058,5,117147.39,40.38
3570,902290,5179,5,82472.44,6.71
3571,900525,5055,5,39836.13,30.22
3572,900360,5165,-2,35309.95,8.32
3573,901761,5045,2,32630.52,54.56
3574,900612,5226,4,8087.88,17.71
3575,901717,5174,5,44150.01,34.64
3576,900908,5136,5,70326.62,9.02
3577,901160,5146,3,66808.88,4.11
3578,900677,5240,1,68484.84,18.81
3579,901118,5091,4,80187.28,42.72
3580,900313,5111,5,69136.06,32.06
3581,901128,5219,4,4011.36,34.05
3582,902023,5012,5,60290.29,23.83
3583,901891,5207,1,58272.74,28.35
3584,901934,5233,5,28726.2,43.61
3585,901061,5014,3,10581.79,11.5
3586,901453,5231,5,115351.23,1.62
3587,901410,5051,1,1235.66,26.15
3588,901162,5214,1,57360.37,22.26
3589,900327,5015,1,119779.19,23.08
3590,901435,5195,1,7009.9,21.46
3591,901473,5149,3,63562.75,55.81
3592,900676,5252,-2,81400.9,12.01
3593,901288,5054,2,107272.03,24.81
3594,901008,5279,5,70408.01,26.83
3595,900426,5063,3,70810.15,7.03
3596,902450,5062,4,110172.41,3.52
3597,900924,5207,4,58272.74,21.32
3598,900322,5242,4,109785.9,59.2
3599,900690,5010,3,23845.91,29.82
3600,901458,5143,5,77786.21,13.57
3601,900308,5162,2,25417.46,12.53
3602,901499,5139,4,83090.05,26.57
3603,900951,5038,1,47468.53,7.64
3604,901586,5094,3,34020.23,21.84
3605,901696,5154,4,60914.98,34.72
3606,902041,5124,2,98656.03,28.98
3607,901339,5188,1,82788.95,47.28
3608,900852,5269,5,108088.45,28.15
3609,901469,5159,2,72830.3,52.05
3610,902303,5211,2,67610.16,17.9
3611,902096,5104,2,27750.29,50.85
3612,901008,5297,5,57306.08,47.97
3613,901843,5104,5,27750.29,43.96
3614,900096,5238,5,90430.72,24.41
3615,901689,5184,2,87592.35,34.28
3616,901103,5026,2,119675.66,17.57
3617,902221,5069,3,105305.65,12.35
3618,901661,5038,2,47468.53,3.76
3619,900813,5203,4,107160.64,28.56
3620,901027,5176,5,62331.61,5.46
3621,900665,5104,1,27750.29,0.8
3622,901304,5205,5,56789.72,29.71
3623,900157,5132,5,67216.17,43.82
3624,901726,5236,5,14596.22,20.9
3625,900440,5086,5,94800.96,54.31
3626,902455,5049,5,106799.26,38.53
3627,901964,5013,3,6581.67,16.54
3628,900714,5296,4,96452.73,23.54
3629,900249,5020,5,92776.76,33.73
3630,901791,5182,2,77248.73,1.35
3631,901843,5083,5,11704.04,16.94
3632,901164,5266,1,71522.44,46.06
3633,901150,5139,4,83090.05,21.79
3634,901505,5079,2,43624.56,9.44
3635,901291,5027,1,93544.34,27.07
3636,900786,5103,4,27052.85,46.45
3637,902302,5187,4,12145.65,43.09
3638,900578,5138,5,80796.56,26.3
3639,900826,5074,5,43510.7,33.71
3640,900339,5239,2,9764.99,24.97
3641,900152,5284,1,64048.28,14.79
3642,901809,5203,4,107160.64,1.65
3643,902328,5022,2,1440.28,39.84
3644,901559,5036,4,70576.95,42.88
3645,900705,5099,5,62144.76,41.37
3646,902280,5211,5,67610.16,23.23
3647,901868,5058,1,117147.39,47.3
3648,900880,5201,3,45785.64,42.92
3649,901869,5014,4,10581.79,33.03
3650,900825,5113,5,22911.17,50.18
3651,902276,5260,3,42778.37,15.32
3652,900103,5223,5,71815.17,50.92
3653,900193,5207,1,58272.74,33.34
3654,901914,5097,5,26980.44,25.95
3655,900631,5069,4,105305.65,33.37
3656,902309,5095,2,15883.76,52.11
3657,902127,5015,4,119779.19,56.97
3658,900096,5182,4,77248.73,55.83
3659,902165,5198,4,86758.57,21.94
3660,902494,5237,1,119817.45,21.06
3661,901179,5271,2,40342.53,55.7
3662,901333,5085,3,83088.08,8.38
3663,900536,5254,5,116520.08,36.44
3664,901585,5276,1,22728.96,22.87
3665,900278,5059,2,53810.88,18.48
3666,900457,5127,2,97824.02,9.3
3667,902002,5190,2,24845.29,51.74
3668,901041,5113,1,22911.17,36.49
3669,900181,5164,3,51778.22,11.1
3670,902173,5068,2,41767.34,6.73
3671,901806,5293,3,38571.51,50.15
3672,901420,5220,5,16844.95,55.59
3673,901319,5156,5,13381.53,1.99
3674,900195,5240,1,68484.84,21.85
3675,900355,5215,1,15938.21,9.05
3676,900012,5076,1,74784.63,42.62
3677,900425,5088,2,17338.8,11.21
3678,901020,5296,-2,96452.73,41.17
3679,902014,5109,2,49172.01,58.71
3680,900444,5021,5,97294.53,8.69
3681,900799,5274,4,74942.75,7.84
3682,900683,5217,1,118104.27,29.85
3683,900462,5224,1,4453.63,41.97
3684,900190,5298,-3,53704.34,32.44
3685,902022,5271,5,40342.53,20.55
3686,901990,5102,5,96913.93,12.85
3687,900506,5194,5,5621.88,20.35
3688,902486,5057,3,7303.42,35.15
3689,901907,5091,1,80187.28,52.97
3690,900727,5270,5,10034.38,47.53
3691,900381,5008,4,32565.72,51.26
3692,902113,5178,4,14331.9,44.7
3693,900295,5028,5,75074.9,26.62
3694,900089,5085,5,83088.08,47.67
3695,900418,5055,2,39836.13,49.4
3696,901981,5064,4,35046.88,6.27
3697,901435,5192,1,75042.83,7.61
3698,901578,5060,5,55146.38,44.14
3699,900040,5277,-1,50824.79,19.48
3700,901527,5026,1,119675.66,15.31
3701,901599,5120,5,5452.35,24.22
3702,901026,5025,2,110999.09,6.8
3703,900925,5248,4,21905.83,21.04
3704,901593,5147,3,56229.64,7.54
3705,901606,5105,1,97076.08,50.24
3706,900091,5159,3,72830.3,58.44
3707,902327,5060,1,55146.38,28.04
3708,900126,5090,2,110957.13,31.83
3709,901415,5059,4,53810.88,5.13
3710,901778,5100,4,55009.8,46.53
3711,900361,5269,1,108088.45,28.3
3712,901945,5072,2,37232.01,13.68
3713,900204,5189,5,103377.72,19.81
3714,900762,5088,4,17338.8,25.08
3715,901851,5009,4,19808.61,23.88
3716,900518,5211,3,67610.16,8.89
3717,901205,5234,4,31052.99,16.01
3718,901865,5241,5,32381.8,8.94
3719,901061,5101,4,7233.16,41.11
3720,900874,5024,5,20181.17,49.94
3721,901779,5054,5,107272.03,47.82
3722,900699,5088,3,17338.8,38.45
3723,901984,5052,3,54630.3,44.07
3724,901992,5186,4,61306.4,42.2
3725,902268,5287,1,37439.79,55.24
3726,900785,5143,2,77786.21,2.97
3727,902308,5098,1,116982.74,22.75
3728,902019,5234,5,31052.99,4.07
3729,901693,5039,3,10588.75,58.06
3730,902102,5029,3,86135.7,8.67
3731,900558,5226,4,8087.88,15.47
3732,902422,5032,5,99919.93,58.08
3733,901502,5152,4,79424.28,20.61
3734,900253,5122,5,102996.42,37.91
3735,900041,5083,3,11704.04,39.09
3736,900758,5075,2,56785.86,57.0
3737,900964,5188,3,82788.95,18.88
3738,902201,5284,5,64048.28,1.95
3739,900591,5075,4,56785.86,44.18
3740,901728,5285,1,2967.29,20.06
3741,902037,5197,2,32308.96,25.72
3742,900733,5272,2,89740.5,31.54
3743,900220,5269,2,108088.45,28.46
3744,901099,5082,1,43272.32,1.94
3745,901489,5002,3,4452.46,28.22
3746,902402,5104,1,27750.29,13.09
3747,901177,5167,3,11501.85,21.32
3748,902253,5113,5,22911.17,17.15
3749,902301,5123,1,10066.49,21.59
3750,900134,5208,1,7426.61,0.64
3751,900381,5117,3,2896.24,43.94
3752,900034,5205,3,56789.72,43.24
3753,902411,5016,1,13287.02,7.29
3754,902097,5081,3,1557.7,12.2
3755,902026,5243,2,8603.58,44.67
3756,901378,5018,3,61626.46,41.18
3757,900102,5101,4,7233.16,26.82
3758,902078,5069,2,105305.65,32.99
3759,901635,5281,-2,79665.06,19.63
3760,900500,5135,5,15280.01,33.91
3761,900437,5005,1,112994.23,30.07
3762,901737,5081,2,1557.7,33.68
3763,902041,5051,3,1235.66,40.12
3764,901776,5160,5,9138.2,24.14
3765,901154,5059,5,53810.88,21.18
3766,900035,5277,1,50824.79,54.51
3767,900656,5045,3,32630.52,22.88
3768,901046,5012,3,60290.29,43.51
3769,900834,5056,1,79390.52,59.85
3770,901405,5166,2,94554.28,4.45
3771,900847,5019,-2,40574.83,59.48
3772,902459,5090,2,110957.13,27.12
3773,902272,5208,2,7426.61,29.64
3774,902059,5041,2,72519.0,13.81
3775,901160,5036,2,70576.95,32.71
3776,900565,5262,5,14189.52,19.69
3777,900972,5070,4,20605.69,4.4
3778,902423,5283,5,54959.15,13.01
3779,901058,5187,3,12145.65,51.34
3780,901879,5207,2,58272.74,27.04
3781,902251,5195,2,7009.9,2.29
3782,900050,5082,1,43272.32,37.08
