order_id,customer_id,order_date,status
901194,100619,11/6/2025 20:32,DELIVERED
901195,100566,1/17/2025 22:09,DELIVERED
901196,100431,6/19/2026 8:40,SHIPPED
901197,100590,9/9/2024 3:45,DELIVERED
901198,100391,1/28/2025 2:16,DELIVERED
901199,100237,22-04-2026,SHIPPED
901200,100361,11/25/2025 12:32,SHIPPED
901201,100999,7/18/2025 12:38,RETURNED
901202,100630,3/19/2025 21:21,PLACED
901203,100863,12/7/2025 22:23,PLACED
901204,100664,7/31/2025 9:02,DELIVERED
901205,,16-11-2024,DELIVERED
901206,100429,8/29/2025 20:00,DELIVERED
901207,100260,6/29/2026 1:07,DELIVERED
901208,100923,4/30/2026 3:13,DELIVERED
901209,100128,12/17/2024 22:36,DELIVERED
901210,100949,12/8/2024 0:28,DELIVERED
901211,100577,10/4/2024 1:08,DELIVERED
901212,100887,9/7/2025 21:05,SHIPPED
901213,100320,12/29/2025 12:19,CANCELLED
901214,100975,6/5/2026 19:54,DELIVERED
901215,100894,11/12/2025 3:30,DELIVERED
901216,100979,4/13/2025 19:37,DELIVERED
901217,100974,7/2/2026 7:37,DELIVERED
901218,100944,7/26/2024 20:14,DELIVERED
901219,,9/15/2025 23:28,DELIVERED
901220,100093,11/28/2025 20:15,RETURNED
901221,100139,5/13/2025 6:14,DELIVERED
901222,100264,3/5/2026 4:55,SHIPPED
901223,100948,4/20/2026 1:45,DELIVERED
901224,100108,7/17/2025 23:07,DELIVERED
901225,,5/15/2025 17:05,DELIVERED
901226,100900,4/4/2026 7:35,DELIVERED
901227,100814,7/23/2024 7:51,DELIVERED
901228,100917,7/27/2024 2:35,SHIPPED
901229,,8/15/2024 23:25,DELIVERED
901230,100954,5/15/2025 12:21,DELIVERED
901231,100714,7/30/2025 8:09,DELIVERED
901232,100898,4/14/2025 14:01,DELIVERED
901233,100376,4/4/2025 19:01,SHIPPED
901234,100811,3/31/2025 4:09,DELIVERED
901235,100244,10/12/2024 15:30,DELIVERED
901236,100201,5/9/2026 14:17,CANCELLED
901237,100826,4/3/2025 12:40,DELIVERED
901238,100186,8/8/2025 5:38,SHIPPED
901239,100589,11/2/2024 22:59,PLACED
901240,100740,10/25/2024 23:49,DELIVERED
901241,100985,9/25/2024 20:16,DELIVERED
901242,100196,2/9/2026 6:52,DELIVERED
901243,100872,10/6/2024 8:38,DELIVERED
901244,100685,2/18/2025 3:04,PLACED
901245,100109,8/25/2025 11:07,DELIVERED
901246,100859,9/15/2024 9:04,SHIPPED
901247,100958,7/4/2025 22:36,RETURNED
901248,100347,6/10/2025 15:42,SHIPPED
901249,100551,1/6/2026 2:08,RETURNED
901250,100972,12/20/2025 14:10,SHIPPED
901251,100367,12/26/2024 17:24,PLACED
901252,100463,10/17/2024 19:36,PLACED
901253,100462,5/14/2026 10:13,CANCELLED
901254,100767,7/11/2024 9:34,DELIVERED
901255,100728,4/22/2026 5:46,DELIVERED
901256,100906,3/25/2025 6:50,DELIVERED
901257,100207,23-01-2026,DELIVERED
901258,100338,3/9/2026 0:43,PLACED
901259,100665,9/10/2025 10:29,DELIVERED
901260,100934,5/16/2025 20:06,RETURNED
901261,100673,6/20/2025 4:19,DELIVERED
901262,100062,8/6/2024 13:39,DELIVERED
901263,100096,6/19/2026 19:23,CANCELLED
901264,,7/2/2026 6:06,PLACED
901265,100536,8/11/2024 23:01,RETURNED
901266,100499,28-06-2026,RETURNED
901267,100072,12/28/2024 16:03,DELIVERED
901268,100237,8/3/2024 16:16,DELIVERED
901269,100699,5/13/2026 23:40,DELIVERED
901270,100122,11/28/2024 23:51,CANCELLED
901271,100990,1/12/2025 23:32,DELIVERED
901272,100228,1/23/2026 13:54,PLACED
901273,100582,9/1/2026,CANCELLED
901274,100723,3/11/2025 16:50,DELIVERED
901275,100926,2/9/2024,SHIPPED
901276,100391,1/9/2026 8:25,SHIPPED
901277,100402,8/30/2024 9:29,DELIVERED
901278,100236,1/27/2026 5:33,DELIVERED
901279,100028,5/29/2025 15:41,DELIVERED
901280,100299,11/20/2025 9:36,DELIVERED
901281,100030,11/9/2024 21:34,DELIVERED
901282,100152,5/18/2025 17:37,DELIVERED
901283,100579,5/18/2026 15:43,DELIVERED
901284,100284,9/22/2024 18:03,PLACED
901285,100496,7/17/2025 8:06,DELIVERED
901286,100659,5/16/2026 8:38,SHIPPED
901287,100006,9/9/2025 0:46,SHIPPED
901288,100740,7/5/2025 19:23,DELIVERED
901289,100709,6/30/2026 6:14,DELIVERED
901290,100401,12/26/2025 1:03,SHIPPED
901291,100592,31-12-2025,DELIVERED
901292,100405,2/25/2026 6:38,SHIPPED
901293,100456,2/4/2026 9:57,DELIVERED
901294,100074,1/31/2025 7:44,PLACED
901295,100496,8/5/2024 3:32,DELIVERED
901296,100745,8/11/2024 2:22,DELIVERED
901297,100717,7/22/2025 17:16,SHIPPED
901298,100905,4/1/2026,SHIPPED
901299,100156,11/23/2024 21:55,DELIVERED
901300,100069,4/28/2025 15:06,SHIPPED
901301,100308,12/21/2024 10:14,DELIVERED
901302,,12/7/2024 5:14,RETURNED
901303,100375,1/12/2025 8:48,SHIPPED
901304,100403,6/3/2025 17:48,SHIPPED
901305,100438,12/29/2024 15:18,DELIVERED
901306,100155,6/13/2025 9:28,DELIVERED
901307,100411,12/1/2025 17:27,DELIVERED
901308,100369,11/2/2025 16:19,DELIVERED
901309,100942,9/18/2024 23:03,DELIVERED
901310,100185,1/5/2025,DELIVERED
901311,100001,8/2/2025 20:42,PLACED
901312,100297,2/2/2025,DELIVERED
901313,100690,3/30/2025 8:03,DELIVERED
901314,100160,1/4/2025 11:36,DELIVERED
901315,100576,11/2/2025 8:43,DELIVERED
901316,100584,3/5/2025 9:22,DELIVERED
901317,100343,8/3/2024 21:19,SHIPPED
901318,100846,5/7/2025 12:05,CANCELLED
901319,100797,3/16/2026 3:32,RETURNED
901320,100915,8/26/2024 16:23,PLACED
901321,100951,9/7/2024 4:05,CANCELLED
901322,100220,8/17/2024 17:33,DELIVERED
901323,100772,11/24/2024 9:12,DELIVERED
901324,100558,1/15/2025 10:02,DELIVERED
901325,100512,10/9/2025 6:29,RETURNED
901326,100825,4/12/2025 13:31,RETURNED
901327,101000,11/16/2025 6:08,CANCELLED
901328,100043,1/8/2025 0:11,DELIVERED
901329,100758,9/17/2024 15:55,DELIVERED
901330,100858,5/13/2026 20:06,DELIVERED
901331,100108,8/22/2025 6:11,PLACED
901332,100538,5/30/2025 8:52,SHIPPED
901333,100680,8/22/2024 13:26,RETURNED
901334,100745,9/10/2025 16:26,SHIPPED
901335,100296,4/19/2026 16:27,DELIVERED
901336,100869,10/7/2024 21:55,SHIPPED
901337,100812,8/25/2024 5:25,DELIVERED
901338,100783,5/22/2025 15:54,DELIVERED
901339,100807,11/1/2025 7:25,SHIPPED
901340,100658,7/25/2024 13:45,DELIVERED
901341,100004,11/19/2024 5:21,DELIVERED
901342,100050,6/26/2026 17:29,DELIVERED
901343,100758,12/14/2025 18:48,RETURNED
901344,100660,2/3/2026 20:54,PLACED
901345,100565,2/4/2026 13:59,DELIVERED
901346,100691,8/30/2024 22:00,PLACED
901347,100632,2/12/2026 20:58,DELIVERED
901348,100419,12/29/2024 12:50,PLACED
901349,100423,12/15/2024 15:15,DELIVERED
901350,100492,5/31/2026 0:09,DELIVERED
901351,100039,1/19/2025 3:43,DELIVERED
901352,100887,11/8/2024 18:48,SHIPPED
901353,100382,3/5/2026 9:57,DELIVERED
901354,100548,4/30/2025 6:01,PLACED
901355,100742,3/3/2026 16:05,DELIVERED
901356,100344,11/2/2024 9:27,CANCELLED
901357,100165,5/22/2025 23:48,DELIVERED
901358,100891,11/15/2024 10:23,CANCELLED
901359,100772,10/11/2024 15:25,DELIVERED
901360,100518,8/8/2025 12:13,DELIVERED
901361,100857,5/17/2025 19:04,CANCELLED
901362,100548,12/26/2024 0:14,DELIVERED
901363,100412,4/30/2026 22:21,PLACED
901364,100743,10/31/2025 14:38,DELIVERED
901365,100593,1/13/2025 14:57,SHIPPED
901366,100659,9/30/2024 15:49,DELIVERED
901367,100227,2/17/2026 6:19,DELIVERED
901368,100980,9/12/2024 9:01,CANCELLED
901369,100404,12/15/2024 15:16,DELIVERED
901370,100641,10/26/2024 23:15,PLACED
901371,100201,4/6/2026 17:14,DELIVERED
901372,100594,9/6/2024 17:09,DELIVERED
901373,100821,2/15/2025 18:05,DELIVERED
901374,100508,9/11/2025 7:17,DELIVERED
901375,,3/17/2026 17:21,DELIVERED
901376,100371,1/5/2026 6:47,RETURNED
901377,100075,8/19/2025 13:42,PLACED
901378,100482,5/20/2026 18:42,DELIVERED
901379,100105,5/26/2025 1:37,DELIVERED
901380,100601,6/4/2026 3:28,CANCELLED
901381,100105,1/31/2026 15:57,SHIPPED
901382,100557,3/12/2026 8:04,CANCELLED
901383,100194,7/31/2025 16:21,SHIPPED
901384,100570,2/19/2025 11:56,SHIPPED
901385,100734,12/3/2024 8:15,PLACED
901386,100168,12/20/2025 14:02,DELIVERED
901387,100103,10/7/2024 12:20,SHIPPED
901388,100467,3/23/2025 7:51,DELIVERED
901389,100774,8/19/2025 14:41,PLACED
901390,100155,6/30/2026 5:26,RETURNED
901391,100827,10/2/2025 18:07,DELIVERED
901392,100332,10/31/2025 23:21,CANCELLED
901393,100144,10/9/2024 4:55,DELIVERED
901394,100913,7/23/2024 13:13,DELIVERED
901395,100119,5/17/2025 2:46,DELIVERED
901396,100525,9/16/2025 21:05,SHIPPED
901397,100102,8/8/2024,SHIPPED
901398,100952,2/6/2025 8:19,SHIPPED
901399,100236,10/2/2024 1:22,DELIVERED
901400,100375,10/9/2025 5:18,DELIVERED
901401,100944,5/28/2025 21:39,SHIPPED
901402,,4/7/2025 3:08,PLACED
901403,100610,6/20/2025 4:00,DELIVERED
901404,100121,12/3/2025 17:32,DELIVERED
901405,100953,4/4/2026 22:34,DELIVERED
901406,100459,8/7/2025 12:18,PLACED
901407,100781,8/8/2025 14:43,DELIVERED
901408,100314,2/6/2025 6:52,SHIPPED
901409,100426,3/5/2026 12:21,DELIVERED
901410,100022,7/30/2024 11:04,DELIVERED
901411,100883,1/10/2025 18:54,DELIVERED
901412,,2/26/2025 10:49,SHIPPED
901413,,11/17/2025 3:13,RETURNED
901414,100947,12/21/2025 22:11,SHIPPED
901415,100683,3/28/2026 23:32,DELIVERED
901416,100094,12/7/2025 7:05,RETURNED
901417,100498,6/4/2025 13:55,DELIVERED
901418,100818,9/8/2024 4:01,DELIVERED
901419,100969,3/27/2025 10:49,SHIPPED
901420,100884,28-10-2025,SHIPPED
901421,100120,3/2/2026 14:28,RETURNED
901422,100014,6/25/2026 12:03,DELIVERED
901423,100458,5/18/2025 21:30,SHIPPED
901424,100623,12/26/2025 3:32,DELIVERED
901425,100753,1/10/2025 1:34,DELIVERED
901426,100772,3/31/2025 21:15,SHIPPED
901427,100982,7/19/2024 10:40,DELIVERED
901428,100821,8/11/2025 19:21,DELIVERED
901429,100436,3/13/2025 20:30,PLACED
901430,100721,5/2/2025 10:16,PLACED
901431,100976,5/22/2025 18:15,DELIVERED
901432,100745,24-09-2025,DELIVERED
901433,100152,4/18/2026 7:25,DELIVERED
901434,100643,4/2/2026 12:02,DELIVERED
901435,100635,2/15/2025 9:16,DELIVERED
901436,100250,2/8/2026 1:21,DELIVERED
901437,100604,3/12/2025 20:33,DELIVERED
901438,100003,6/17/2025 3:45,DELIVERED
901439,100731,12/14/2025 21:23,DELIVERED
901440,100084,12/27/2025 14:12,DELIVERED
901441,100809,11/20/2024 2:04,PLACED
901442,100534,9/19/2024 18:44,DELIVERED
901443,100330,11/28/2024 3:13,DELIVERED
901444,,4/22/2026 23:03,DELIVERED
901445,100921,8/7/2024 18:41,DELIVERED
901446,100283,10/10/2024 23:56,DELIVERED
901447,100122,11/3/2025,PLACED
901448,100347,5/10/2025 2:19,DELIVERED
901449,100473,6/6/2026 21:15,SHIPPED
901450,100995,2/2/2025 23:58,RETURNED
901451,,10/28/2024 16:59,DELIVERED
901452,100861,10/27/2024 15:11,CANCELLED
901453,100432,10/18/2025 17:19,DELIVERED
901454,100156,12/9/2025 21:07,CANCELLED
901455,100163,3/21/2025 11:51,RETURNED
901456,100707,8/20/2024 12:25,CANCELLED
901457,100788,11/12/2025 0:48,RETURNED
901458,100997,1/2/2025 10:41,DELIVERED
901459,100266,8/3/2024 0:16,DELIVERED
901460,100427,11/10/2024 14:56,SHIPPED
901461,100879,8/15/2024 13:46,SHIPPED
901462,100049,5/12/2025 22:48,DELIVERED
901463,100657,10/26/2024 11:34,DELIVERED
901464,100088,1/31/2026 1:03,RETURNED
901465,100568,7/14/2025 4:31,SHIPPED
901466,100387,9/26/2024 13:16,DELIVERED
901467,100084,1/21/2025 14:38,RETURNED
901468,100499,7/15/2025 2:53,SHIPPED
901469,100537,7/4/2026 4:32,DELIVERED
901470,100612,6/29/2026 4:33,DELIVERED
901471,100391,6/28/2026 0:58,RETURNED
901472,100102,4/19/2025 12:24,CANCELLED
901473,100020,11/19/2024 23:04,DELIVERED
901474,100066,1/29/2026 11:55,SHIPPED
901475,,12/26/2025 15:39,DELIVERED
901476,100012,9/28/2024 12:39,SHIPPED
901477,100793,2/26/2025 17:36,DELIVERED
901478,100726,10/7/2024 18:47,DELIVERED
901479,100730,8/1/2024 19:36,DELIVERED
901480,100517,12/12/2025 14:57,SHIPPED
901481,100049,12/5/2024 7:19,DELIVERED
901482,100374,9/3/2025 10:46,DELIVERED
901483,100273,8/29/2025 13:21,PLACED
901484,100559,12/23/2024 11:26,DELIVERED
901485,100764,9/17/2024 0:39,PLACED
901486,100900,12/6/2025 11:41,DELIVERED
901487,100476,3/19/2026 7:56,DELIVERED
901488,100936,12/30/2024 0:41,DELIVERED
901489,100745,6/16/2025 11:16,DELIVERED
901490,100113,1/22/2026 7:45,DELIVERED
901491,100073,4/12/2026 12:36,SHIPPED
901492,100741,10/3/2024 19:07,DELIVERED
901493,100697,8/28/2025 18:21,DELIVERED
901494,100736,7/19/2025 3:35,DELIVERED
901495,100964,3/20/2026 9:44,DELIVERED
901496,100903,9/10/2024 22:48,CANCELLED
901497,100574,8/6/2025,DELIVERED
901498,100056,27-12-2024,SHIPPED
901499,100909,5/24/2025 23:37,DELIVERED
901500,100297,7/2/2026 16:43,DELIVERED
901501,100781,5/6/2026 16:48,RETURNED
901502,100229,18-07-2024,PLACED
901503,100923,12/20/2024 22:18,SHIPPED
901504,100640,3/6/2025 16:06,DELIVERED
901505,100385,4/24/2025 23:42,DELIVERED
901506,100071,10/27/2025 20:21,SHIPPED
901507,100772,5/11/2025 17:49,DELIVERED
901508,,3/7/2025 19:51,DELIVERED
901509,100428,12/29/2024 22:17,DELIVERED
901510,,10/13/2025 2:12,DELIVERED
901511,100377,7/21/2025 19:43,CANCELLED
901512,100454,8/13/2025 1:25,DELIVERED
901513,100888,2/14/2025 2:20,DELIVERED
901514,100440,6/15/2025 1:53,SHIPPED
901515,100376,12/10/2025 18:42,SHIPPED
901516,100206,6/13/2025 22:08,RETURNED
901517,100845,7/17/2024 3:33,DELIVERED
901518,100093,11/3/2025 19:01,DELIVERED
901519,100312,6/9/2025 15:27,SHIPPED
901520,100378,9/17/2025 18:37,DELIVERED
901521,100861,11/12/2024 4:11,PLACED
901522,100016,9/17/2025 21:37,DELIVERED
901523,100513,6/15/2025 4:05,DELIVERED
901524,100355,6/5/2026 17:17,DELIVERED
901525,100022,10/31/2024 22:27,RETURNED
901526,100633,6/5/2026 16:01,DELIVERED
901527,100421,22-06-2026,SHIPPED
901528,100489,1/12/2026 10:57,DELIVERED
901529,,1/4/2026 13:28,PLACED
901530,100049,5/24/2026 0:05,DELIVERED
901531,100529,4/9/2026 13:03,DELIVERED
901532,100442,2/19/2025 3:20,SHIPPED
901533,100297,4/4/2026 14:02,DELIVERED
901534,100288,11/25/2025 12:56,DELIVERED
901535,100816,8/25/2024 11:49,DELIVERED
901536,100475,4/29/2026 6:46,DELIVERED
901537,100843,11/18/2024 11:31,PLACED
901538,100792,7/10/2024 17:06,SHIPPED
901539,100855,5/2/2025 22:45,PLACED
901540,100423,6/4/2025 23:32,SHIPPED
901541,100700,5/9/2026 14:21,DELIVERED
901542,100870,3/18/2025 7:07,SHIPPED
901543,100537,4/2/2025 8:07,DELIVERED
901544,100037,12/10/2025 2:16,CANCELLED
901545,100738,9/18/2024 9:39,SHIPPED
901546,100234,7/27/2025 19:28,RETURNED
901547,100479,9/28/2024 11:18,DELIVERED
901548,100371,2/4/2025 5:18,CANCELLED
901549,100127,8/6/2025 10:31,DELIVERED
901550,100114,12/15/2024 6:09,DELIVERED
901551,100703,4/16/2025 6:56,SHIPPED
901552,100647,3/18/2026 13:49,DELIVERED
901553,100955,9/19/2025 22:13,DELIVERED
901554,100949,8/19/2025 17:33,SHIPPED
901555,100721,1/23/2025 7:52,DELIVERED
901556,100113,1/14/2026 10:30,CANCELLED
901557,100144,10/1/2025 17:45,RETURNED
901558,100309,12/12/2025 15:50,DELIVERED
901559,100505,3/15/2026 6:12,DELIVERED
901560,100294,3/31/2025 14:02,RETURNED
901561,100291,6/26/2026 4:03,DELIVERED
901562,100952,10/18/2025 22:52,DELIVERED
901563,100253,10/15/2024 16:25,DELIVERED
901564,100301,11/11/2025 13:00,PLACED
901565,100759,9/28/2024 10:19,DELIVERED
901566,100252,11/2/2024 2:23,SHIPPED
901567,100067,7/23/2024 18:12,DELIVERED
901568,100948,4/24/2026 8:19,DELIVERED
901569,100662,12/16/2024 13:16,DELIVERED
901570,100159,7/9/2024 21:07,DELIVERED
901571,100899,7/6/2026 13:19,RETURNED
901572,100110,11/28/2024 14:55,DELIVERED
901573,100343,7/30/2025 11:22,DELIVERED
901574,100738,3/27/2025 16:38,DELIVERED
901575,100714,1/11/2025 22:26,SHIPPED
901576,100458,11/10/2024 1:41,PLACED
901577,100538,12/3/2025 19:44,SHIPPED
901578,,11/4/2024 10:28,DELIVERED
901579,100750,5/7/2026 22:37,DELIVERED
901580,100880,2/22/2026 14:16,DELIVERED
901581,100374,8/18/2024 18:02,DELIVERED
901582,100025,4/8/2025 8:00,DELIVERED
901583,100506,4/16/2026 10:46,SHIPPED
901584,100975,2/26/2025 11:54,DELIVERED
901585,100106,4/26/2025 11:32,DELIVERED
901586,100781,8/7/2024 0:16,SHIPPED
901587,100289,8/9/2025 21:08,DELIVERED
901588,100024,2/12/2026 5:04,DELIVERED
901589,100315,8/6/2025 19:28,SHIPPED
901590,100421,8/25/2024 11:42,SHIPPED
901591,100413,11/11/2024 16:02,SHIPPED
901592,100706,11/20/2024 5:48,SHIPPED
901593,100663,2/19/2026 19:28,DELIVERED
901594,100014,7/8/2025 17:30,DELIVERED
901595,100685,12/2/2025 2:22,SHIPPED
901596,100884,1/20/2026 23:20,DELIVERED
901597,100697,10/31/2025 8:07,DELIVERED
901598,100331,4/3/2026 11:14,CANCELLED
901599,100353,2/4/2025 8:12,DELIVERED
901600,100453,8/1/2025 10:15,SHIPPED
901601,100020,12/12/2025 14:45,SHIPPED
901602,100414,12/24/2025 10:25,DELIVERED
901603,100017,9/26/2024 11:32,DELIVERED
901604,100988,1/23/2025 3:45,DELIVERED
901605,100144,2/12/2025 2:03,DELIVERED
901606,100282,12/1/2024 2:51,CANCELLED
901607,100054,6/18/2026 8:31,DELIVERED
901608,100544,2/2/2026 10:56,DELIVERED
901609,100623,5/25/2026 1:24,PLACED
901610,100175,3/8/2026 1:01,DELIVERED
901611,100448,11/9/2025 23:45,PLACED
901612,100328,12/31/2025 22:29,DELIVERED
901613,100377,2/25/2025 18:37,DELIVERED
901614,100428,10/7/2024 10:39,SHIPPED
901615,100158,3/22/2026 2:50,SHIPPED
901616,100479,7/2/2025 18:11,PLACED
901617,100720,8/12/2025 20:14,DELIVERED
901618,100341,11/4/2024 2:35,SHIPPED
901619,100292,8/19/2024 14:04,PLACED
901620,100694,5/21/2026 13:07,DELIVERED
901621,100319,9/4/2024 5:11,DELIVERED
901622,100746,10/6/2025 12:23,SHIPPED
901623,100649,9/12/2025 14:23,PLACED
901624,100343,11/22/2025 10:19,SHIPPED
901625,100303,7/16/2025 8:03,PLACED
901626,100406,10/23/2024 0:31,SHIPPED
901627,100939,2/16/2026 6:19,DELIVERED
901628,100982,8/27/2024 11:46,DELIVERED
901629,100620,4/29/2026 19:21,DELIVERED
901630,100389,5/31/2026 19:35,SHIPPED
901631,100608,7/24/2024 6:30,SHIPPED
901632,100816,10/2/2025 1:43,SHIPPED
901633,100953,12/22/2024 1:03,DELIVERED
901634,100313,9/8/2024 16:51,SHIPPED
901635,100731,3/2/2026 14:58,DELIVERED
901636,100997,6/3/2025 18:45,DELIVERED
901637,,12/28/2024 12:50,DELIVERED
901638,100240,11/17/2024 11:52,DELIVERED
901639,100700,2/21/2025 14:15,DELIVERED
901640,100534,10/13/2025 13:16,RETURNED
901641,100423,9/20/2025 21:13,SHIPPED
901642,100693,10/11/2024 9:41,SHIPPED
901643,100735,5/4/2025,DELIVERED
901644,100406,5/2/2026 15:27,RETURNED
901645,100594,7/23/2024 14:45,DELIVERED
901646,100934,12/14/2025 19:14,DELIVERED
901647,,8/13/2024 3:53,CANCELLED
901648,,12/1/2025 10:32,PLACED
901649,100751,11/9/2025 18:41,DELIVERED
901650,,11/2/2025,DELIVERED
901651,100090,12/25/2025 17:29,DELIVERED
901652,100071,9/9/2024 0:42,RETURNED
901653,100928,3/12/2024,CANCELLED
901654,100459,6/9/2026 15:44,CANCELLED
901655,100979,9/20/2025 14:50,SHIPPED
901656,100632,6/16/2026 7:18,SHIPPED
901657,100789,8/15/2025 4:48,DELIVERED
901658,100349,7/11/2024 5:17,SHIPPED
901659,100896,8/19/2024 5:40,SHIPPED
901660,100075,2/1/2025 8:21,DELIVERED
901661,,2/17/2025 2:45,DELIVERED
901662,100986,31-05-2026,DELIVERED
901663,100534,11/2/2025 5:35,CANCELLED
901664,100695,6/25/2025 18:21,DELIVERED
901665,100105,9/18/2025 23:27,SHIPPED
901666,100323,4/13/2026 11:51,CANCELLED
901667,100556,12/4/2025,PLACED
901668,100031,8/7/2025 17:05,DELIVERED
901669,100334,4/8/2025 8:51,DELIVERED
901670,100859,2/16/2026 5:43,SHIPPED
901671,,3/5/2026 3:37,DELIVERED
901672,100228,5/24/2026 9:52,DELIVERED
901673,100232,12/15/2024 5:45,CANCELLED
901674,100886,1/20/2025 23:32,PLACED
901675,100898,6/3/2026 19:27,DELIVERED
901676,100955,7/15/2025 2:29,DELIVERED
901677,100976,10/12/2024 12:08,RETURNED
901678,100822,2/15/2025 10:45,DELIVERED
901679,100692,8/9/2024 12:22,PLACED
901680,100380,9/14/2024 13:53,PLACED
901681,100175,5/24/2025 11:10,SHIPPED
901682,100546,2/4/2026 19:49,RETURNED
901683,100563,6/9/2025 7:36,PLACED
901684,100676,3/18/2025 8:48,DELIVERED
901685,100190,6/26/2025 6:41,SHIPPED
901686,100034,6/10/2025,DELIVERED
901687,100118,1/17/2026 17:57,DELIVERED
901688,100023,2/9/2026 7:31,DELIVERED
901689,100124,12/6/2025 7:21,DELIVERED
901690,100397,4/26/2025 6:35,SHIPPED
901691,,11/1/2024 1:00,SHIPPED
901692,100954,7/4/2025 16:42,CANCELLED
901693,100326,5/4/2026 14:22,DELIVERED
901694,100327,5/20/2026 0:15,SHIPPED
901695,100541,10/29/2024 9:07,DELIVERED
901696,100102,1/16/2026 13:30,DELIVERED
901697,100424,5/13/2025 16:53,PLACED
901698,100223,11/19/2024 0:30,DELIVERED
901699,100606,6/16/2026 4:38,PLACED
901700,100424,12/7/2024 7:45,DELIVERED
901701,100498,5/30/2026 2:54,DELIVERED
901702,100471,10/27/2025 16:58,DELIVERED
901703,100491,1/4/2025 21:33,DELIVERED
901704,100680,8/28/2025 8:51,SHIPPED
901705,100368,4/26/2026 5:35,RETURNED
901706,100568,1/15/2025 19:39,SHIPPED
901707,100950,3/18/2025 20:19,DELIVERED
901708,100493,10/3/2024 17:31,PLACED
901709,100807,1/29/2025 2:59,SHIPPED
901710,100040,9/13/2025 13:44,PLACED
901711,100022,3/14/2026 1:43,DELIVERED
901712,,2/22/2025 19:50,DELIVERED
901713,100724,2/17/2026 1:15,DELIVERED
901714,100539,4/5/2026 10:00,DELIVERED
901715,100088,2/13/2025 6:49,SHIPPED
901716,100006,2/6/2026 13:29,CANCELLED
901717,100025,10/15/2024 21:26,DELIVERED
901718,100235,8/14/2025 19:26,SHIPPED
901719,100493,8/22/2025 16:32,PLACED
901720,100385,4/23/2026 16:16,PLACED
901721,100956,12/1/2025 0:57,DELIVERED
901722,100523,11/8/2024 7:54,PLACED
901723,100596,11/10/2025 6:01,DELIVERED
901724,100164,9/15/2024 1:30,DELIVERED
901725,100482,6/16/2026 9:16,RETURNED
901726,,5/21/2025 5:19,DELIVERED
901727,100116,6/13/2025 9:18,DELIVERED
901728,100330,3/8/2026 17:45,RETURNED
901729,100917,12/10/2025 8:22,CANCELLED
901730,100677,5/22/2025 6:27,DELIVERED
901731,100285,3/18/2026 10:47,SHIPPED
901732,100708,10/29/2024 6:05,SHIPPED
901733,100071,11/10/2024 1:34,CANCELLED
901734,100841,4/23/2026 8:18,SHIPPED
901735,100864,2/24/2025 7:36,DELIVERED
901736,100248,10/20/2025 22:00,SHIPPED
901737,100319,5/20/2025 5:38,SHIPPED
901738,100801,1/25/2025 23:18,SHIPPED
901739,100223,9/18/2024 1:46,DELIVERED
901740,100234,12/16/2025 13:07,DELIVERED
901741,100521,3/13/2026 9:04,DELIVERED
901742,100458,11/1/2024 23:50,SHIPPED
901743,100227,9/8/2025 13:05,DELIVERED
901744,100446,11/25/2024 6:37,SHIPPED
901745,100328,10/21/2025 22:32,RETURNED
901746,,6/27/2025 7:40,DELIVERED
901747,100755,9/17/2024 14:40,CANCELLED
901748,100768,6/23/2026 7:09,DELIVERED
901749,100280,4/4/2026 17:00,DELIVERED
901750,100436,5/27/2025 18:13,SHIPPED
901751,100619,4/17/2026 23:44,SHIPPED
901752,100466,10/22/2025 2:49,DELIVERED
901753,100581,9/19/2024 15:34,SHIPPED
901754,100530,5/21/2025 5:05,RETURNED
901755,100517,3/20/2026 2:50,DELIVERED
901756,100236,6/27/2026 9:13,DELIVERED
901757,100286,10/10/2025 17:04,CANCELLED
901758,100025,9/14/2025 11:11,PLACED
901759,100920,24-05-2026,PLACED
901760,100892,11/9/2024 19:28,DELIVERED
901761,100691,3/17/2025 12:03,DELIVERED
901762,100480,9/21/2024 9:28,CANCELLED
901763,100350,2/16/2026 15:14,DELIVERED
901764,100857,6/23/2026 17:39,DELIVERED
901765,100220,10/30/2024 8:16,CANCELLED
901766,100428,2/16/2025 11:11,DELIVERED
901767,100217,1/7/2025 15:00,SHIPPED
901768,100237,2/20/2026 16:49,DELIVERED
901769,100409,2/12/2026 12:39,DELIVERED
901770,100739,8/19/2024 23:09,CANCELLED
901771,100690,8/29/2025 10:26,DELIVERED
901772,100109,4/23/2026 21:29,SHIPPED
901773,100516,11/28/2024 10:06,DELIVERED
901774,100415,12/4/2024 13:18,DELIVERED
901775,100950,1/9/2025 22:52,DELIVERED
901776,101000,3/8/2026 1:41,DELIVERED
901777,100679,1/15/2025 5:43,DELIVERED
901778,100740,11/17/2024 10:25,DELIVERED
901779,100458,7/7/2024 8:02,DELIVERED
901780,100172,5/8/2026 17:25,DELIVERED
901781,100511,12/17/2024 5:28,DELIVERED
901782,100992,12/31/2024 10:51,PLACED
901783,100713,4/9/2026 19:33,DELIVERED
901784,100252,5/5/2025 7:14,DELIVERED
901785,100286,1/9/2026 5:52,DELIVERED
901786,,3/29/2026 20:49,DELIVERED
901787,100329,9/28/2024 19:13,CANCELLED
901788,100113,1/5/2026 19:56,PLACED
901789,100567,6/2/2025 13:24,DELIVERED
